,user_count,user_id,user_star,user_useful
432,29,lSmP-JwAHbtTZbxpV4OX3A,3.97,18
433,11,4OaFI30Sjum70Hh-S-qhkQ,1.12,34
434,13,IzTrBTvhU0QdsFP-2G896Q,4.08,24
435,3,wqtrzI-0dl4BAolmmE4Q5A,3.67,2
436,31,5CAInAoUKv0FzjiV8kiTeA,4.16,29
437,3,LeCbbDMAO2MS40MWWikLqw,1.5,5
438,15,k_YQebBIMPysIa3lZdxd4g,4.47,53
439,3,JiZQCK4iW4rIpdZMFQDFZA,4.33,3
440,39,OvEOHaQrf0LSBx1zTQ4-Qg,3.56,31
441,8,O-VK6aGY2S1kLMxKT0C4ZA,3.12,8
442,34,8xgBvjq3G-a4PXIrQxYXoQ,3.29,3
443,7,Pr_FB-Pe8xZpo8n-LsqULw,3.29,5
444,7,paFAm3Ym7rls7vilYXM55g,3.29,1
445,1,dKefiVakmDvtFFL5MzVHiQ,5.0,1
446,13,32I7moHYL0wYD-wiOnLWAw,3.85,6
447,6,G_S8LDaBhWbOwzsLFGaWxQ,1.0,19
448,10,ErU6nQCYgttQv259O2EdmA,4.6,12
449,5,CsEt9O7rD3pkGISU7YvvDQ,3.0,4
450,3,ci2NXHwXGJob3aZEjHqOqw,3.33,0
451,4,QpY7RhScn5ak3QIsmQBSEA,3.5,18
452,7,W_l3N7oONtPRaa0DNDJyDg,5.0,8
453,356,Nl8kUgXO4zbnuWa7hm_aWA,3.74,253
454,100,cNU3hw0Gvm2iNGOOvrhWMg,3.52,62
455,3,XSB9hyZ3dujTg_qjIuTNqQ,4.33,3
456,2,McpIQ1amLzNMyJZKFtlYLQ,3.0,0
457,123,RYhI1t8W7M4kA44HkP4e9A,3.8,59
458,183,XggBk7qU_-bIF0Ou6GcSJA,3.72,728
459,11,7jBDAmmio1YDfgbuAzccHw,3.44,7
460,13,KFSzJUcqT4xXVjHRW3bVAg,4.33,10
461,4,M_KlkzLCI-k5geEgHQB9Eg,5.0,0
462,8,rtlTG8IH46Tbyxsr0AXzqw,4.86,18
463,2,tjose_n8RvN3WitP5jEF0A,3.0,7
464,4,Sy0tOn6iKlP8PffVW_DdrQ,3.0,3
465,14,tl4z8iSvX7SwJwbSJt-v8w,3.57,15
466,10,qjumhaqvwFHz68ogEJKRXQ,5.0,6
467,209,W7zmm1uzlyUkEqpSG7PlBw,3.15,352
468,156,qHcl1_XVuf0SW5T5x8-p9w,4.46,161
469,10,WURxeqfudWIuNnKAMRNIUQ,3.9,4
470,20,mLLfJtVhVf84jlpOJjfU3Q,3.93,22
471,3,01Gc7stzEa_cL_HBtPtOFw,4.67,0
472,1477,NOgUDhql_0TXIS3SOdvQfg,3.43,2359
473,33,jAO9zgmbTXk4LaTxdSP_TA,3.94,6
474,63,iokHNUGxXxSxJg5IqnN_cg,4.02,47
475,2,2VpW47f9LPrvO6Wj2KAbnw,5.0,0
476,69,XYytM-q2UFVyQxqbO0KmRA,3.96,369
477,33,Qbi-191fMtAHmoQ2i99Ktg,3.27,36
478,37,FqthOa35iYQWwJ29hlHvNg,3.43,6
479,2,mmsab7WJdq32RNObdmxLdg,5.0,2
480,8,FtIPVtdkwDpk1BuTJn7Ulw,4.75,6
481,88,Hrx57cIiOSDInV5u8Deo7w,3.82,50
482,6,1-Z0KLGT1qC3-aXcIjgW1Q,4.33,9
483,3,1gnFcHg01oJMTmO2VjZXhg,1.0,7
484,1,xkrHJJFvgmlOozo61gISWQ,5.0,0
485,15,3JXfc4TN-i_LUPDiMCeHuA,4.18,9
486,13,f8dTSbjfaVC6nXIdtUKFCg,3.92,12
487,2,E9nUqnsDCEIqe54dPz-w4w,2.0,0
488,8,Z1oZGIdSVU_7jg9of4KSCA,3.57,6
489,1,3pGsaJ-Z3fTzjagchYjHwg,4.0,0
490,2,XHAB0E6oJo27KMopmAEc6A,4.5,1
491,2,Kf5LfTnRphiaGysEfXwTbw,2.0,0
492,2,p6Q8nIGFB2Qz7Gh7UKrVdA,3.0,2
493,5,yUc9j85vBFtVKesZPHVBdQ,4.4,3
494,5,s8bIC_db4Wl8v-QOpv9Cqw,4.6,1
495,14,UV5X9LPmmhGmG0xkFyEStg,3.14,7
496,14,fDGhrZ59p4fV2tBMv5HCXg,3.71,20
497,2,Lunc16UkupzErD9hIgi0tQ,5.0,0
498,17,pBK_Rc7_27O0cDiSkMtBLg,3.25,0
499,9,9OaktpNU_fKnsjXEzqgg0w,3.67,17
500,18,Ji10QE4i4oWaJLfQzxzPzA,3.5,33
501,12,pIuRwWH-mVwJeD1m8W2yng,3.58,34
502,38,fu3Y_E-v_EalSsAbTdrghg,3.68,105
503,5,BsQohe1JcbJDUeD8BzVRRg,3.0,1
504,21,OHYE-8Ne71pYtAo-hBg8AA,4.0,15
505,4,YfSH29v_DDnerRqKBhN9kw,5.0,4
506,1,dDB2aE_7dQEivRfv8pjS2g,4.0,1
507,1,TwmjkxfOfYfrnI7o1_I0GQ,2.0,1
508,234,WzhgWeBJSg5on-UphYpHWQ,3.14,238
509,3,0MP5D8x7K_CpJXSYgyfSWw,4.5,0
510,7,gPgpg7HXHBKu2pkefNFgkw,2.5,10
511,4,Mkty25J0B1vkWOQocJo2pQ,4.0,4
512,3,Eaf8rp_tMi4rRo_WsIP-EA,3.5,1
513,6,xSAPbqw9njNGUXRRM_D5ow,3.5,6
514,1,9HIRGw-eCJ0RGoGEFTvZfQ,1.0,0
515,4,myXtZZ7S9MJclmQmBpKI9A,4.0,1
516,10,GClQkvF7IUofCfEhp4DvoA,3.6,13
517,3,iGo5d_ZuZau6JiY0PSiZew,3.67,2
518,4,MAVKUoJCh522xWoqbtvZDg,4.75,11
519,10,F04PZuHKAm_JVFuHpq_TOQ,4.1,4
520,20,4RkP3B0tpo3WRRxTaYClaw,3.0,6
521,4,E4BcxgjUt6zT6cnU3z0X4g,3.75,3
522,24,yHH1mw4Di18SRPYa0XgH5Q,3.52,7
523,8,iJU5s1HBHvf2dgBlHPlUyg,3.88,4
524,2,FJHn7gQWIddanwLoc5FtXQ,5.0,1
525,49,C3u41mA3NyYcvCnZvb8E_Q,4.02,60
526,5,lPQCJIr0MFwJwF9wxDLywQ,3.0,0
527,2,P0LJsDseBjl5qYVfagPoRw,3.0,1
528,8,WsdLl3FrWoCnmyyn_YJF8g,4.62,1
529,1,I0yXAdK4PIkvv3PF9uxPvQ,5.0,2
530,978,DzaKUo91T49UCWMTYy3ydQ,3.54,454
531,2,YsxBeUzUj4O6RuRdmfMBlw,4.5,3
532,3,gNt1HJbPP86gTUxKP3gsdw,5.0,6
533,2,c6gd0okmkw23Cv0QDRWPGA,5.0,0
534,21,0Dngp-JFYvvXD4cy6plvbA,4.11,42
535,6,8UtuArbpfsxJHBJ5MPYxzw,3.2,4
536,8,g5MRRw7xTA-BZ_aWuzu-uQ,2.86,9
537,12,CTDYgDNHm9vTB-16ikrA8g,3.18,3
538,2,9QdvI8zZZ8FpxqRQQOVijw,5.0,2
539,127,MayZpjenKOSfN6BM597OjQ,3.94,52
540,19,Wf1x15Wc6xuA5jtuWlTV8w,4.53,33
541,31,YvLIoVSys2jumA4qXHwUHQ,3.58,11
542,2,pT_qvk4SweSFQm7ONuXmpg,4.0,0
543,4,mKBLfyS9V_T4zTQvt0yF4g,4.25,10
544,7,yQdV1qqnFRdulJDLigGV3g,4.33,6
545,3,BkdQfuEXY8k1karD0R9T1w,5.0,1
546,27,TVMLSvdYuHK3BOwh-kafRQ,3.22,24
547,358,USeoBschJ_sQCSF2n72EMQ,4.02,576
548,2,sHUfgyLOX16juu-axH41NA,1.5,0
549,1,ZA1tELZX11APSqwQ67if_w,5.0,0
550,77,FmwWPEQMcxCGI5K1yqAXaA,3.69,31
551,3,2G5N1YvbqQ_9Wa3UEMMbnA,5.0,3
552,141,_jZ0G-7mvDbY4KSIfx3U-Q,3.56,154
553,2,NwW2cugjOubA493bLRf1-w,5.0,18
554,5,57f5XdwxSQvjKnR2RQ-nQQ,3.0,4
555,13,3h2q8SdK4BN12VRJ4hJ3Yw,3.31,7
556,2,TkDysi5E-mGRWnnZpGyDNQ,3.0,1
557,2,kWtw8f9MiodFcMUipiWkag,5.0,1
558,3,LV4-CQ9xUgyjrCvym0gilw,5.0,4
559,118,rvoj2kap6zp_fC9UAle-rg,4.1,61
560,8,VFI_MDuxlBPr0A2Po4KPpA,2.12,4
561,15,9OiOuOhxnXZ3zcqFaIZiOg,4.27,3
562,623,HlEnP5AS3CBg4f0NZR7M2Q,3.59,575
563,670,Dt2JQ62K6Gh59rUEfvhMCQ,4.71,333
564,29,4ISG7_E0jmpjIZlBBtZnQQ,3.21,121
565,3,EuS_a5ET4zcUoVOWNWN5QA,5.0,1
566,26,GIwdJzBzacIFLHEZ81CloQ,3.27,49
567,2,_R7VHVlXk12JDJ_3oyqoEw,5.0,5
568,44,uvHpwvbKwXWDF1oOTjhwTA,3.82,34
569,4,dvKnVFINyHhScukBaWVPzA,1.5,6
570,2,z6BbhogjwMsadw_BXHccTA,5.0,0
571,3,5_GxM3rifzPNG9DIwc1jAw,4.67,0
572,79,aidmFfjOjpVKD-5L4J6X7w,3.46,148
573,5,bnY2a2zkcF9HbkTaKD1QNw,5.0,4
574,12,y41uv-OcU2OqQAWGvcT80g,3.45,11
575,90,fzkO1lGkx8MHhT8S4Rbg3w,3.56,104
576,1,ANLs9rKztq8lVvze9GYqAA,1.0,2
577,4,ZyntP_awJOJHiXVoiJlHvg,4.0,0
578,18,jcJ066tZKWRjqcu62qU92g,2.06,26
579,3,59GQT0UvSF9ZXJStQx90-Q,3.33,0
580,6,mBMrH6rLhrD6NGy-x_8kqg,4.0,5
581,5,2uBJLLUP02ns-Wk1E5_1jA,3.4,8
582,30,dxPBchN0OnHTENctEUm7NQ,4.03,19
583,16,g5kc2glx0z7L4ODOpHTriA,4.19,1
584,16,LoT8eZaLH_j3BXJGHjQR3g,4.0,14
585,2,xfVuV2ELZkVmf1HcffAcHA,3.0,4
586,1,OXX0r7Dah8Eg_SQEWXr0BA,5.0,0
587,2,1KIYB6nrPfPmIZkeoc95JQ,5.0,1
588,23,SELZZtPd63AXmbBLt1QmKw,4.04,32
589,54,SVTithAVeVvoXejOKqblzg,4.07,19
590,3,X1C6Ufo9Y0OxoxORBYPOLA,4.33,2
591,35,-RUFfiA70JEDJMvg7bhf-w,3.97,20
592,2,SIGjXC8FCuX8yGPVD2ZH0A,3.0,1
593,55,Qt5WxOyy2ZIphSlLECTRPw,4.22,90
594,118,sHeD1MXfvJsLSOd9vwQyBQ,3.64,134
595,7,ud3r6NBFdvOuBIhSszczhw,3.0,5
596,8,_bxCv9-IV7uLMF-fKYJEOg,4.14,2
597,6,Zdy6r7CO8eG72RbrF6Keiw,4.33,10
598,5,FMqHmO1UADNIbew3nMEw1w,2.8,10
599,6,at2AAusydEO6WNBllucYPQ,2.6,3
600,5,UkOVTzDYTdVrbvN9xJtKCw,2.75,6
601,1,qFJKIYz3qtVXJ8XtMl5BFA,5.0,2
602,7,p4Qc-FwyDuKyCOgCrxn5Yw,3.71,1
603,321,0O0WByGmSVbF7iNs4uxi0w,3.8,2067
604,2,otXShZG3QHxcKS8s825EhQ,3.0,1
605,57,rxML5iDAZp_RkUviGQeffg,3.82,65
606,7,CGKrk7ZPDD-Sb1ssOFnYkA,2.86,3
607,4,gK28-8rZLelGnA_GD8H5Cw,2.33,5
608,3,wEMn5U0mlTp3Td5n2ZgwKQ,3.0,12
609,7,QZ3mPg7nFpd8IyhbEInLzA,2.83,6
610,5,w-Wv1kCCZhg2il7_EdJoUA,4.4,2
611,11,GDiBqkthUVf5B6LvloKtNA,3.55,14
612,7,-tGwkqPAxADryZ6cgbL0nA,4.0,5
613,9,VQDgEiTWbiQ71Lnqp6IX6A,4.44,15
614,22,kvBcEmrcMAdxA31A3dhYfw,3.86,28
615,10,I6xLZAu5PApnf8cNuk5XHQ,4.3,4
616,2,dk4GW5x4DoMmHAAifcI30g,4.5,4
617,13,ZI1PrgDFvSpYWafvJh9wAg,3.46,7
618,4,dMs7rf0jda6MujQKKrVQAQ,1.33,1
619,35,GhibpoTtNRskuDcI1ixwYQ,3.23,62
620,1,agZpsM7jdioBesGurtWGZQ,5.0,2
621,117,aqFbEZAcI2mtr6Zx4oOHEQ,3.96,29
622,150,emb_C0VedxgAqVvq2ulq0w,3.82,176
623,4,BF9IqAmbuHGuqH63SwoOQw,4.0,7
624,7,f-WfffF_yXSKAU6kw6HysQ,3.86,9
625,16,WkmygkX37k1LvNIkjlfk6Q,3.88,13
626,1,lja1H0BBmBe0RU1xsFCjZg,1.0,2
627,27,QREoJa7EzAvfiyDkJWtB2A,4.31,7
628,28,LQ7qcT0TWlNFnLzdohhgPg,3.79,88
629,44,EJg4HGV-luvWjiJGZ2LfEw,3.36,9
630,3,pFKXmVWwP4NfFMEMEqy9Tg,4.67,2
631,2,TGHKt5Iz_4c4Zhg_d_hKzA,1.5,0
632,9,Vt1vmEiyPShybCyNFRWsbQ,3.11,21
633,9,Ja44aQfqIMBJPk7UdVR4wg,4.38,7
634,425,PShy2RYNadDUhJf4ErOJ7w,3.81,826
635,1,c0iqVXgszeexr7yOxO7Klg,5.0,0
636,83,1LgHhWbHvU8sfWbuDubitg,3.63,104
637,7,yZHGqCWs678-5SSz0mWsVQ,4.14,3
638,11,6fs6KkO9brX2-Ws3hJPUww,4.0,24
639,2,heflHo2ykNjxMTKvNDhxxA,4.0,1
640,195,WFs7wNFMnCMu9KepJIIVuQ,3.28,142
641,8,9Y6d1VakRuF9qSvfe2JfqQ,3.88,13
642,145,d_UFFsYPb4Cd78YlU2UHNw,3.48,115
643,25,EXBOkXWPNYZk5HFBg5NbTQ,4.04,38
644,2,cPCrwa3hB5lig3iIemrgmg,5.0,2
645,9,uB2lPuiKS0SjE2fcoYeSpg,3.11,21
646,3,e4asU9VABdygEo5dcFI1tg,3.67,2
647,20,5HVFqSSoDE1zZ9P8Sgr6Aw,4.3,35
648,10,htUqnu_j9CmOqXxilbK4Sg,3.9,19
649,1,fRmQPOOYnlz0onoOMl3KwQ,1.0,2
650,7,5eDyrVLc_AHcSfiG5sIGMw,3.29,4
651,946,KwUOJ2v_2SNZonrdLw1gLg,3.16,1967
652,14,SClabXBK2K2aJJ3rbdwzTA,2.92,6
653,1,qYnmuzcT8dqEtEjDpqP6rg,5.0,1
654,2,lmT-ZqtmJBfvJt8hnGDpoA,5.0,1
655,3,tkEao6Zqe_khaRN7ylPmAg,5.0,1
656,77,wlNsUCxLz-UEiUvWcQwuVA,3.65,70
657,11,re3TP20t97rmnoAhngWJ-A,4.64,2
658,2,Caf6ZCnr92aGPpL95zITOQ,2.0,3
659,118,XtzSu8tDs_XDVAhO_J1VDw,3.14,227
660,13,-AXYYxdz_oQb1gVc4WKevQ,3.69,4
661,38,KSBFytcdjPKZgXKQnYQdkA,4.19,59
662,64,93rkBOyASqzxtJ1FIAavIA,3.41,195
663,1,I8ZzPsgoR4q-C0dstGzBTg,5.0,0
664,1,AKNRJ5YuUVixrj6P-ORofg,3.0,0
665,1,50JXhF3YpFJ1B4EAdy6F7g,5.0,1
666,3,wgO2JVzw8snYiw_sr_d8Vw,4.67,0
667,228,0RwURk5HctmgkmYSIjAXrA,3.02,328
668,5,KcnrpEOCMXEfI7-VK-H5AA,4.25,3
669,1,gkVupbASJchEKczvnj5U3g,5.0,1
670,24,w9B641TqAMwEjl_jGQpS1Q,3.79,7
671,2,0guvtI7_02UsRQ67usKKWA,1.0,4
672,1,j_Ntp28guy_zin28c9HrgA,4.0,1
673,7,HsBj6eD1umYiuvDLruKe5A,4.86,8
674,76,CjL3FtpiDzhNXTQPw0-RBw,3.79,89
675,11,5oLghpNAIeYA40RQ6645rg,3.91,10
676,44,va7gzusOYwGnbrhqMu3fvA,3.86,33
677,84,drS3ZN6-zA3sr5WM2fG5tQ,4.44,88
678,8,WApS_lgwScLqCPqzGI7XYg,2.62,9
679,529,xMI1nr1RTAdxPoHqm5fuHQ,3.46,493
680,40,9-Y2cy-7rWPMHrkkYmXFfA,3.73,23
681,2,z-nE6aCXKDKUzd34okSMSw,4.5,2
682,12,Uufvv9CBpJmPRXDQTSBKYg,3.25,18
683,18,GE-sjjupSfG0pgw5W1bYBg,3.62,19
684,2,ig19amIhIvzBWbMHAUtc4Q,3.5,0
685,18,pjuKTKORuY97T_t-Y6NfFg,4.33,45
686,3,yGb99LvM0UF8DCN489a6vA,5.0,3
687,1,6PjvAm57WlDq04yFGKhSQA,3.0,0
688,12,BVt0EPH93EWZyL6nyyOs6A,3.33,17
689,7,XSkmaM89ytNpVBu6ng4isw,2.0,13
690,38,Z4ME_0M7mjSzBokwRUxPMQ,3.87,21
691,4,K2vo2qq24sXfSQ8YVWJsyA,3.75,3
692,90,T4yM00HmwlhJ7L89rMapYA,3.81,134
693,1,XAUZvlh9zjJH0cM2sv6TCw,5.0,0
694,1,_uNkmoeAfBSBUlSawTEkpg,4.0,0
695,79,G0HVFc8Ww078uWR3CDTEuw,3.3,63
696,2,hk4O-ApCLhPe5XxKifBnCA,3.0,2
697,1,0vNa9fpMlvsA6tZCGSwUQg,1.0,1
698,7,d2eXGCTpFPZgqSPjBELceA,3.67,6
699,8,03So5fVSX1HA0cPrfIgDYg,4.43,7
700,2,9aHhGaYsF3tF3HCGtV-4Vg,1.0,8
701,8,kxgvFD03z5Jt1BSfpKqWwA,3.71,6
702,31,Zq1J3jo27l5m2ntTZPOSgA,3.55,77
703,7,4aTxrWvo5GKwxmgmqeP6HA,4.14,7
704,59,FxxmuUQW2GJkFJ_DZzKujg,3.97,49
705,1,tx9RdmxE3xsjB0W8ZfSmvw,5.0,0
706,17,HRHlw19ahi3sOYTSeBNEgg,3.59,11
707,6,PbKgWZ9Ha8cg0ZliGr-Zuw,4.17,2
708,1,DSDR7VxbSh8w4h4XUxt_9A,1.0,0
709,31,WT9ovh815uB6JeVTL2dqDQ,4.1,15
710,1,pXOEteUxNh4HhTrIqJE8qg,5.0,1
711,7,tdtxSRe9sZHpl1fQZh9AbQ,3.33,5
712,1,e2h6wEcKDbBOqaAow00J0A,5.0,0
713,170,XClubOVvytx-nnuI0JbxpA,3.27,335
714,66,cEIeuU0-4fX0Y4qCUW3PwQ,3.82,126
715,1,kspgajbJkw6GJ9n_qPL_tw,5.0,0
716,5,_IIx4BPhKdYQx-e_wK-g0w,4.25,4
717,1,HhvRoBSJeHqHAD4EUQkYGQ,3.0,0
718,12,MtflifmL6-IOvJ7XYv2tCQ,2.58,3
719,2,v45tuxGFmWasQEBhQXwQLA,5.0,0
720,2,ESdBD3mUB-2am7DG3C6-tw,3.5,2
721,4,xI9Ed5a0nkoynzi5DgwdBg,5.0,0
722,4,x2tF7IARTIp1Lhuw-73bTw,4.5,1
723,62,zn81QpflLDUaGZkCMUowCg,3.53,47
724,11,l3JnyaRPcgGE4xcyuG4uug,3.64,19
725,62,U2zj4joH5yKuqEH-j6mj9g,3.63,34
726,116,lwJs6kJFmFUcnKtxKQkHrw,3.94,78
727,1,3gdXlGUVrB8-rRno2mKDKw,4.0,1
728,2,4bzJ4mc9YoMwgKhOwp7rEQ,1.0,2
729,3,7jWH31u9tWQUeNAWnwakkg,4.67,2
730,19,uaqPurAsBJZjDa6a5PAkGQ,3.95,14
731,1,ybXsnXpTZMdWu8RS6Xtjpg,5.0,1
732,11,Ow2bRySwb6ykdYQ5snm0zQ,4.09,6
733,5,K6ydj-nGjEodeW0oA1JTSA,3.4,3
734,83,F8MIgcGzop_Mv0gFYJc4fA,3.25,57
735,6,eW7v7506_CP7wUJ8Q7P06g,5.0,4
736,1,tjGihpKYiFi0KRPyWhFSCQ,5.0,3
737,2,iU1VdX3CD5WSQqvVbY8dKw,3.5,0
738,3,OHMHTKAnTYzNeC-49Ar7Ig,4.33,0
739,4,vYNkzDVNZUZWJdMtZyvcCQ,4.33,1
740,8,QWVOJfWouSlqcxNy6QPMyw,3.62,4
741,8,ygZTPe52ZhK9jOBzS8GQ8g,3.75,7
742,5,ebG2KWPdefpvoe7JLKAGXg,3.0,0
743,4,2huG-AOLWF92gW2l_454sw,5.0,5
744,7,4WyOI4x62W2EsvZO-RV-MQ,4.29,9
745,12,bsaQbhhibvJaPvutORpftQ,3.25,14
746,1,wSZKuFFkopIcYNldWiX0Gw,2.0,1
747,6,Y955L6F5cqwW3kddzwRIqw,3.4,5
748,9,gGbN1aKQHMgfQZkqlsuwzg,4.22,6
749,5,s3VTlJ25ctD9oby_Xp2b1g,3.2,0
750,4,hvpt7Qyn9hj4Y98-t6plsw,5.0,2
751,2,7BWfsf269YdZuDg_LoJIbQ,4.0,5
752,23,RkZEbCOFgGm2tNl0INSlPQ,3.43,10
753,1,SFDMJfZkj1tlkMnmWdezqg,4.0,0
754,13,A-YheCAEJ9n4KsoABf82Og,4.08,5
755,2,3PoTeGAyHrsbxFreSaZJqA,3.5,2
756,9,1vMCQ-IjsE5tqI8bK2NEGA,3.0,2
757,4,KBr7UXlfD-Qrq8dk4o2XMw,4.75,0
758,22,xnaTKXTGnp4I-PLE6_sozw,3.68,16
759,8,260J4Kxi1z5Zk7PQ1AguRg,3.0,7
760,3,oBJzsp4RyWw0zo9GlFjL6Q,3.33,2
761,3,qa2LddXXDatQKVaD7CfYRA,3.33,0
762,189,8wIHSq3WCKsWn_AqHJt3PQ,4.0,148
763,1,wMPHRikyUeQHo8c9VSiTNA,1.0,1
764,6,mnyZvcyV0mRSdsoxrqfu2g,1.5,3
765,307,lx0sQOzYdJSblKZey8JdKA,4.42,183
766,51,9vxUUOoasnu8gtoXRwAhYw,4.0,100
767,15,VQPfOFuMcTmwUULBh_xmAw,4.13,10
768,21,u4kF4tOa3XMAY6BwsijTNQ,3.9,28
769,14,UHWSMoTUnoBuUgujsYIXhw,4.14,16
770,208,hguaB7FRZDeJoRl8hR2jKA,3.64,206
771,1,gzRsfkwkxS1OAcMvh6muDQ,5.0,0
772,6,AHbVHXUZwDGYa5GV2_NmeA,4.0,9
773,44,qlBipIXCOkNERf0IOd-gGQ,3.11,30
774,31,PWRU-wuu7V8ZqDf2IXm2Jw,3.9,15
775,4,9e9LSaguL3bhEYktZN6TNA,2.75,3
776,1,Xai50Ujih2RlvelUTFePNw,5.0,0
777,8,pHrkHicheEb1j1SPzR-knw,2.88,12
778,1,KqpafLMnQ3RzGIxGRFLE-g,4.0,1
779,1,Qs-v7jcKjmFwR--fFLOnDA,4.0,0
780,16,rB7rGmyiM9z2lXx5A57xGQ,4.12,12
781,97,QDIhUXuNvXPY2Gv94QFiug,3.59,54
782,3,VWiNT7vv2fOEQG93WYnJGQ,3.33,7
783,73,EtTm7WJ55Q5JYlGKfDax8w,3.78,20
784,23,WK_oLD4AuSLAkcRUnW8MjQ,4.26,11
785,13,L6-K7i4Ir1blOPOpLM3AcA,3.54,24
786,2,Pg3SmoQemfPaF4p2inaggQ,3.0,6
787,2,LK6vmQ121ZnLwg2sbWp2zA,5.0,17
788,6,_Q86NbrhbBGYcH1yqqvnuw,3.83,3
789,11,olAWn1THWUK85cMEfSEJRA,4.6,10
790,1,qCEhcXDIOuSvf8j5R2QCrg,1.0,0
791,5,q9HeJR36OE4bX2z5q6hgeg,4.4,1
792,3,KjYLTivZvwvLrY3MwqOyDw,5.0,1
793,122,JZ3Ozz-wpTlrUrKf00Xi8A,3.38,107
794,46,rb5IeRBjDKOWC77_ecA5kA,3.28,47
795,2,ufy1mnGQEj2z0ujRoHx8CQ,5.0,0
796,6,bvOOlX4TB4VYZSbMXfoIFA,3.0,2
797,1,kB8PpNmszUWaA5C5GiZ1jA,5.0,0
798,42,8NBv8xMD1dTkM7c9TTTbeQ,3.6,67
799,258,s4KStnskUK-RWfGRCLoPYQ,3.69,253
800,4,i9gB_ZUD2KD97J3Ggybq1w,5.0,2
801,16,_qQJEA45k_E6EGE7vuzUDA,3.38,42
802,7,PWRlHhq_3rzGaKDF9cFg2g,4.57,8
803,2,MSAsnkR6N0ls6MwV8EctRg,5.0,2
804,404,TD96-CLt1HpqDF06SLZwZQ,3.79,381
805,22,hGxsYwRMYOAgwJAfOnHEAw,4.14,24
806,6,Bij_KBk0yxaiJsdzzTa8tA,3.5,15
807,10,6gULsnrmD6fhLXk1DVycOg,4.0,36
808,19,xAFks90fpabaEAp-qQKwiQ,3.74,25
809,11,BxLlwLX9iT1A59F9axrjSw,4.2,8
810,1,R4yHus6H2bTRCADegjZLYA,4.0,0
811,19,U322_xjQjk7zFuIALsOFcQ,3.95,31
812,20,eXiHAxrnvE64j4wTEOTEMQ,3.9,20
813,15,Di_8AmiLBwNRrE68bsaLMw,3.47,26
814,39,Gcq-9mRx7lWkoHD4eo7sXg,2.44,93
815,25,fVMcCSqSNvq3mrs11nj0fA,4.0,17
816,3,vbCa18fLhZ5c0s9-JbfCOQ,4.0,1
817,28,LB7HoDg61yWP2CjrueeJUQ,3.54,76
818,12,Cc9N-0YpghkZrvPiNdL-mg,3.58,22
819,9,Zpo4Se-YXL2F96fCnc7tWg,4.11,18
820,3,_LxdVv-81bOCpo5asObxIg,2.0,2
821,36,p5wlulHeErBj9D0pH-4lZA,3.94,33
822,20,D5HexnkldyKVnr3J4ocRUg,3.89,57
823,1,-aXSa9A_Yr3a6Gyrqich2A,1.0,0
824,64,Vyi38unrecDccRf0gE6ccQ,4.05,111
825,9,dGNtfa81DTNBqrYKqPBHZA,2.89,5
826,3,zKqjDxIqVsfM5jTllHVFDA,2.67,1
827,90,eHwwHnGFU6h9QFqhkaDr3g,3.1,42
828,1,HJAYCVaSSPdSIKk8ZFyh7w,5.0,0
829,2,GyEbdceYcxxv3dgXo9AzWg,3.0,2
830,12,O-ks0HpEiGs9X936DAxY6Q,4.08,21
831,16,RSKu897WeAxJtKPPzJdFuA,3.5,5
832,1,tcg9Ws7r9-GZggPM34E9lg,5.0,1
833,27,fdfax5deZnM-pmeiyhIJVw,4.23,62
834,63,ULI0iyDomJGDAvtTyLI89w,3.37,38
835,21,7maaFF0yMamT2ok60ZweAQ,3.38,36
836,31,Hkx9AvnmY_aFXb_mEAS6sQ,4.13,36
837,1,DSFS1cGob_KrHjMtEzs1Fw,5.0,1
838,2,zg_hK4hnS1ldEfTa76vH4A,5.0,1
839,3,B5X5VavwGlWbsggK_pCv4Q,4.67,2
840,3,LNaPhiRQmmV4atT9OjOq2A,4.5,1
841,2,iqppn3lPG-Oqd9n106B2mA,5.0,3
842,5,p26pVMjV_Atw0uHra2ksLw,4.4,0
843,12,TihCCoPTBI-mlkvdbAaEog,4.09,5
844,53,WDeI9WjrCNp7Iu_XzQJv_A,4.0,35
845,132,UhlcsQfKLA33HHYGYhfRJg,4.11,48
846,10,0YUGnPisbPDPcjg5_Q_zXg,4.3,8
847,5,x_XnF95v-Bwl3_n11FALoA,2.4,1
848,39,s46IMs90b6QRi1C9Cna9sA,3.72,35
849,2,XQks7IVz1MmP-9qHQ8MPgg,5.0,0
850,9,60t3AGDYeZF5be-yc4IqZg,3.44,14
851,4,bXC9_N2OZ2H-KCJ07Zk2gA,4.25,2
852,7,8c-U4JkTyMb2CmQ4QlMxRA,3.83,1
853,86,zPiEroQrxxyBrHSUAcymBg,3.19,173
854,99,JuPqc1c7_AcXXeOkKI7CDQ,4.04,183
855,48,LO-1vaYphTadhak4AZWFsg,4.1,26
856,4,e_5TAQl74D8xDR7iURnVoQ,4.75,5
857,11,6Tx26vqYFpEGi3tIwQ7XFQ,4.09,6
858,24,XfC3DGL_J9pIiFEjJsCn8w,3.54,34
859,2,GPltfkfRANXllDMuY2oVdg,2.5,5
860,3,Gk8Gi4dgyEiADqbDH1J-8g,3.67,1
861,166,zTQbHRPjm2W4O8wiOeXU_A,3.94,125
862,2,EOm8N92ebSzKWdyp4UmztQ,4.5,0
