,buiness_review_count,business_categories,business_city,business_id,business_stars,checkin_info
45,5,"['Shopping', 'Antiques']",Goodyear,idpRaOujsEvnI-LzDSKa6g,4.5,"{'19-0': 2, '12-3': 1, '13-4': 2, '11-4': 3, '14-1': 1, '16-1': 1, '17-2': 6, '20-5': 2, '10-5': 1, '18-5': 4, '18-1': 4, '16-5': 1, '17-6': 4, '11-6': 3, '20-4': 1, '13-2': 1, '22-4': 1, '14-4': 1, '12-4': 2, '15-6': 1, '16-0': 1, '18-6': 3, '17-4': 2, '10-0': 1, '11-5': 1, '19-6': 2, '12-6': 2, '13-0': 2, '18-4': 8, '19-2': 2, '21-3': 1, '18-3': 2, '16-6': 1, '10-6': 1, '18-2': 1, '13-6': 3, '21-5': 1, '19-5': 1, '20-6': 1, '19-3': 2, '18-0': 1, '17-1': 2, '19-4': 3, '14-3': 1, '9-6': 1, '16-2': 1}"
46,6,"['Auto Repair', 'Automotive', 'Oil Change Stations']",Mesa,vusJ2oza6-jzhzBTeae-OQ,4.0,"{'12-3': 2, '13-4': 1, '9-2': 1, '8-6': 7, '5-3': 1, '7-1': 1, '9-0': 4, '8-2': 2, '0-5': 1, '8-5': 5, '7-3': 2, '11-6': 3, '10-2': 3, '10-3': 4, '13-3': 3, '10-0': 4, '9-4': 2, '11-5': 3, '12-2': 1, '12-6': 2, '9-5': 7, '8-1': 4, '13-0': 1, '6-1': 1, '21-4': 1, '13-6': 6, '12-4': 1, '11-2': 2, '11-3': 2, '6-4': 1, '9-1': 2, '8-3': 7, '10-6': 7, '11-0': 5, '10-5': 8, '10-1': 3, '6-0': 1, '11-1': 2, '20-5': 1, '8-0': 2, '7-6': 3, '13-1': 2, '9-6': 8, '12-0': 1, '10-4': 4, '7-4': 1}"
47,52,"['Burgers', 'Restaurants']",Scottsdale,jvvh4Q00Hq2XyIcfmAAT2A,3.5,"{'8-3': 1, '14-3': 1, '7-1': 1, '14-0': 1, '7-4': 1}"
48,3,"['Food', 'Grocery']",Glendale,BF0XhsT8mEv6gpxru_8Syg,4.5,"{'22-4': 1, '8-5': 1, '10-6': 3, '9-6': 2, '11-6': 1, '10-5': 1}"
49,106,"['Cheesesteaks', 'Sandwiches', 'Restaurants']",Tempe,RtwOc-n_RkiUuDGaNfCsNw,4.0,"{'19-0': 8, '12-3': 9, '13-4': 17, '11-4': 12, '15-1': 6, '21-0': 1, '17-5': 27, '10-5': 39, '11-0': 11, '8-4': 3, '18-1': 6, '17-6': 14, '11-6': 43, '20-4': 6, '14-4': 8, '9-2': 4, '16-0': 11, '17-4': 15, '13-3': 8, '10-0': 9, '9-5': 14, '8-1': 1, '21-4': 1, '19-2': 7, '14-0': 19, '18-3': 8, '10-3': 13, '11-3': 10, '9-1': 5, '9-0': 7, '8-3': 5, '19-1': 5, '22-3': 1, '18-2': 8, '14-6': 56, '3-5': 1, '19-5': 11, '17-3': 8, '20-5': 4, '8-0': 1, '21-3': 1, '14-3': 7, '9-6': 8, '13-1': 7, '13-5': 55, '14-5': 41, '8-6': 2, '15-3': 9, '17-2': 10, '15-4': 8, '21-6': 1, '18-5': 17, '17-0': 12, '14-2': 9, '16-5': 43, '20-1': 3, '10-1': 3, '13-2': 4, '8-5': 3, '17-1': 7, '15-6': 32, '12-5': 50, '10-2': 8, '18-6': 5, '9-3': 4, '9-4': 9, '11-5': 42, '19-6': 2, '12-6': 57, '13-0': 9, '18-4': 12, '0-6': 1, '16-1': 12, '12-4': 11, '11-2': 6, '6-4': 1, '11-1': 8, '12-2': 16, '16-3': 2, '16-6': 29, '15-5': 35, '20-0': 1, '22-6': 1, '15-0': 13, '13-6': 36, '12-1': 6, '10-4': 17, '21-5': 2, '10-6': 38, '20-2': 2, '20-3': 5, '16-4': 4, '19-3': 8, '18-0': 15, '19-4': 11, '15-2': 10, '14-1': 7, '16-2': 6, '12-0': 19}"
50,20,"['Shopping', 'Home Services', 'Home & Garden', 'Lighting Fixtures & Equipment', 'Furniture Stores', 'Home Decor']",Phoenix,xWcTt1L4vQC_QkPfPBVlCw,3.5,"{'17-4': 1, '12-3': 1, '10-2': 1, '16-4': 1, '17-5': 1, '14-5': 1}"
51,4,"['Food', 'Grocery']",Phoenix,ldsiFlvSxBhuZHZxvzWPYw,4.0,"{'19-0': 2, '16-6': 1, '10-0': 1, '13-5': 1, '18-1': 2, '19-4': 1, '15-6': 1, '11-6': 1, '18-4': 1}"
52,6,"['Used, Vintage & Consignment', 'Fashion', 'Shopping', 'Home & Garden', 'Furniture Stores']",Phoenix,dLBqf9QayF9eSUzz6BvmSQ,3.0,"{'21-3': 1, '6-2': 1, '1-2': 1, '23-1': 2, '0-6': 1, '23-4': 1, '0-5': 1, '16-4': 2}"
53,5,"['Veterinarians', 'Pets']",Mesa,LSxO2ko3_5KODWKZLEm8FQ,3.0,"{'19-0': 2, '12-3': 6, '13-4': 4, '11-4': 8, '15-1': 4, '8-2': 3, '11-0': 13, '8-4': 4, '18-1': 2, '14-1': 1, '6-5': 2, '11-6': 2, '20-4': 3, '14-4': 1, '9-2': 3, '17-4': 5, '13-3': 3, '10-0': 7, '17-2': 3, '9-5': 3, '8-1': 2, '19-2': 3, '14-0': 1, '18-3': 2, '10-3': 6, '12-2': 11, '9-1': 1, '15-0': 3, '10-4': 2, '10-6': 3, '10-5': 1, '18-2': 5, '7-5': 3, '14-6': 1, '19-5': 2, '17-3': 4, '20-5': 1, '13-2': 6, '7-6': 1, '14-3': 3, '13-1': 1, '13-5': 4, '14-5': 4, '8-6': 4, '9-3': 3, '6-6': 2, '7-1': 1, '15-4': 5, '13-6': 5, '18-5': 3, '14-2': 3, '16-5': 2, '20-1': 1, '7-3': 1, '8-0': 3, '8-5': 5, '17-1': 2, '18-0': 4, '15-6': 1, '12-5': 7, '18-6': 1, '9-4': 2, '11-5': 8, '11-3': 19, '12-6': 7, '13-0': 3, '18-4': 1, '16-1': 1, '12-4': 8, '11-2': 17, '11-1': 12, '16-3': 2, '16-6': 1, '15-5': 2, '20-0': 1, '19-1': 4, '10-1': 4, '12-1': 12, '8-3': 3, '17-5': 1, '20-3': 3, '16-4': 2, '10-2': 4, '15-2': 2, '12-0': 14, '20-2': 1, '7-4': 1}"
54,8,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']",Phoenix,Y1eMoHPnhwoOcYsKxGl74g,4.5,"{'19-0': 1, '16-1': 4, '13-5': 1, '11-5': 2, '17-1': 1, '11-2': 2, '15-3': 1, '12-2': 1, '9-1': 2, '15-0': 1, '10-5': 5, '8-3': 1, '10-6': 1, '14-2': 1, '8-2': 1, '16-3': 3, '20-4': 1, '10-1': 3, '13-6': 1, '10-2': 1, '9-2': 2, '17-3': 3, '17-4': 1, '18-0': 1, '18-4': 1, '19-4': 1, '15-2': 2, '9-5': 2, '17-2': 6, '16-2': 13, '17-0': 1}"
55,3,"['Fast Food', 'Sandwiches', 'Restaurants']",Phoenix,0YCV8260mMgN0PxuzAtO3g,2.5,"{'19-0': 2, '13-4': 1, '11-4': 1, '15-1': 10, '21-0': 2, '5-3': 3, '17-5': 1, '10-5': 2, '18-1': 5, '14-1': 1, '11-6': 1, '20-4': 1, '9-2': 3, '16-0': 2, '17-4': 2, '9-3': 1, '10-0': 1, '22-1': 1, '6-1': 3, '7-0': 1, '9-5': 3, '21-4': 1, '19-2': 2, '17-1': 5, '10-3': 1, '12-2': 3, '9-1': 4, '9-0': 2, '12-6': 2, '19-1': 2, '6-0': 2, '4-3': 1, '18-2': 4, '7-5': 1, '19-5': 5, '17-3': 3, '8-0': 3, '21-3': 1, '14-3': 3, '13-5': 2, '8-6': 1, '15-3': 4, '17-2': 2, '7-1': 1, '15-4': 4, '18-5': 4, '5-2': 4, '17-0': 2, '16-5': 2, '12-0': 3, '7-3': 4, '13-2': 1, '8-5': 2, '18-3': 3, '18-0': 2, '15-6': 1, '12-5': 1, '14-5': 4, '9-4': 1, '11-5': 1, '19-6': 1, '14-4': 3, '18-4': 4, '16-1': 5, '5-0': 1, '5-4': 2, '6-4': 3, '11-1': 2, '16-3': 3, '16-6': 2, '13-6': 1, '11-0': 3, '10-1': 1, '6-2': 2, '10-4': 1, '20-2': 1, '20-3': 1, '16-4': 5, '19-3': 2, '10-2': 1, '19-4': 3, '5-1': 2, '7-4': 3, '7-2': 4, '16-2': 1, '10-6': 1}"
56,3,"['Gyms', 'Weight Loss Centers', 'Health & Medical', 'Trainers', 'Fitness & Instruction', 'Active Life']",Chandler,Wc4-mBb_8CTF5KoU8Fariw,5.0,"{'18-5': 1, '13-4': 1, '0-0': 1, '16-5': 1, '10-2': 1, '9-5': 1, '8-1': 1, '15-2': 1, '20-4': 1, '11-3': 1}"
57,3,"['Tobacco Shops', 'Shopping']",Cave Creek,p4O4b0oZiV5oDhIDrCrgcg,4.5,"{'12-3': 2, '13-4': 3, '11-4': 1, '13-5': 1, '15-1': 1, '15-3': 2, '17-2': 2, '16-5': 1, '15-4': 1, '18-5': 1, '18-1': 2, '17-6': 1, '14-1': 1, '8-5': 1, '20-1': 1, '10-1': 2, '11-6': 2, '17-1': 1, '15-6': 3, '20-4': 1, '12-5': 1, '10-2': 2, '5-6': 1, '16-0': 1, '14-5': 1, '17-4': 3, '13-3': 1, '10-0': 1, '7-0': 1, '12-2': 2, '12-6': 3, '9-5': 2, '18-4': 1, '7-5': 1, '14-0': 2, '11-5': 1, '12-4': 3, '11-2': 1, '11-3': 4, '9-1': 1, '9-0': 1, '14-4': 2, '10-6': 2, '11-0': 1, '13-6': 3, '14-6': 1, '12-1': 4, '10-4': 1, '19-5': 1, '11-1': 3, '17-3': 1, '20-5': 1, '13-2': 1, '18-0': 1, '21-3': 1, '14-3': 1, '9-6': 1, '7-4': 1, '13-1': 3, '12-0': 3}"
58,4,"['Food', 'Grocery']",Gilbert,rksEr9GshBvBkV4vAQbruQ,3.5,"{'13-6': 1, '10-6': 1, '18-1': 1, '11-5': 1, '11-0': 1, '21-0': 1, '20-1': 1, '13-1': 1, '10-5': 1}"
59,3,['Restaurants'],Phoenix,NtizlEdtnJX0tteMdZ-6tw,3.0,"{'19-0': 1, '19-2': 4, '11-4': 1, '20-2': 2, '20-0': 1, '18-3': 1, '11-2': 1, '15-3': 1, '11-3': 1, '15-4': 1, '15-0': 1, '18-5': 1, '17-2': 1, '19-1': 4, '11-0': 1, '16-4': 1, '21-4': 1, '21-3': 1, '18-2': 5, '13-6': 1, '13-2': 1, '11-6': 1, '12-4': 2, '15-6': 1, '10-3': 1, '12-3': 2, '17-3': 1, '20-5': 1, '14-5': 1, '19-3': 2, '18-0': 1, '17-1': 1, '19-4': 1, '12-2': 1, '16-1': 1, '12-0': 1, '18-6': 2, '18-1': 3}"
60,3,"['Local Services', 'Discount Store', 'Shopping', 'Appliances & Repair', 'Office Equipment']",Scottsdale,z1CjVXv6M6RbWhZO1lIExA,3.5,"{'19-2': 1, '13-4': 1, '11-4': 1, '13-5': 1, '15-1': 1, '17-1': 1, '11-2': 1, '15-3': 1, '11-3': 2, '15-2': 1, '17-0': 1, '12-2': 1, '16-3': 1, '18-5': 1, '18-1': 1, '14-1': 1, '11-6': 1, '17-2': 2, '17-4': 1, '18-0': 2, '16-4': 2, '17-3': 1, '20-5': 1, '18-6': 1, '19-3': 1, '13-3': 1, '16-2': 3, '19-4': 1, '19-6': 1, '14-4': 1, '12-0': 1, '18-4': 3, '14-0': 1}"
61,49,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Phoenix,HLQUH1VAw4KbSV-IhxOPEw,4.0,"{'19-0': 2, '13-4': 1, '8-4': 2, '20-0': 2, '16-1': 1, '15-3': 1, '20-2': 2, '9-0': 2, '8-2': 1, '15-5': 1, '17-5': 1, '14-2': 2, '16-5': 1, '17-6': 1, '6-5': 1, '18-6': 1, '23-0': 1, '7-3': 2, '8-5': 2, '9-2': 2, '8-3': 1, '14-5': 2, '22-5': 1, '9-3': 1, '6-1': 1, '23-3': 2, '12-6': 2, '14-0': 1, '8-1': 1, '7-0': 1, '13-0': 2, '9-4': 1, '21-4': 1, '19-2': 2, '11-5': 1, '17-1': 2, '10-3': 1, '12-2': 1, '6-4': 1, '9-1': 1, '14-4': 1, '9-5': 2, '19-1': 1, '11-0': 2, '15-2': 2, '18-2': 2, '7-5': 1, '14-6': 1, '12-1': 1, '6-2': 1, '22-2': 1, '17-0': 1, '21-1': 1, '16-6': 1, '11-1': 2, '16-4': 1, '19-4': 1, '14-3': 1, '7-4': 1, '7-2': 1, '13-1': 1, '12-0': 1}"
62,580,"['Pubs', 'Bars', 'Nightlife', 'British', 'Restaurants']",Tempe,WNy1uzcmm_UHmTyR--o5IA,4.5,"{'18-0': 1, '12-4': 1, '14-3': 1, '12-5': 1, '11-1': 1, '18-4': 1, '14-5': 2}"
63,5,"['Home Services', 'Contractors']",Phoenix,A0-0oO2I-L4QF9BMi9duuw,5.0,"{'18-5': 1, '10-4': 1, '12-3': 1, '19-2': 1}"
64,7,"['Arts & Entertainment', 'Pizza', 'Arcades', 'Restaurants']",Glendale,woihBX8gAaEDL4nWtao9dg,2.0,"{'12-3': 2, '11-4': 1, '14-1': 2, '20-0': 1, '12-4': 1, '11-2': 2, '15-3': 1, '12-2': 1, '7-1': 1, '9-0': 2, '10-5': 2, '8-2': 3, '8-4': 1, '9-1': 1, '8-5': 1, '20-1': 1, '7-5': 1, '8-0': 1, '6-2': 1, '19-5': 1, '16-0': 1, '17-4': 1, '13-3': 1, '17-1': 1, '7-0': 2, '15-2': 1, '5-1': 1, '7-4': 2, '7-2': 2, '13-0': 1, '12-0': 1}"
65,4,"['Health & Medical', 'Dentists']",Surprise,aK8BF1xuYZVzUgi3qAn3Ug,2.0,"{'11-4': 1, '13-5': 2, '7-1': 1, '21-6': 1, '10-5': 1, '6-3': 1, '8-4': 2, '18-1': 2, '16-5': 2, '17-6': 1, '8-5': 2, '21-3': 1, '22-4': 2, '11-6': 3, '0-5': 1, '15-6': 1, '12-5': 1, '10-2': 3, '1-4': 1, '16-0': 1, '18-6': 1, '13-3': 3, '7-0': 1, '12-2': 1, '14-4': 1, '19-6': 1, '11-5': 2, '17-1': 1, '10-3': 3, '11-3': 1, '6-4': 1, '16-6': 1, '19-1': 2, '11-0': 2, '22-3': 1, '18-2': 1, '10-1': 1, '4-6': 1, '14-6': 2, '10-4': 1, '23-6': 1, '11-1': 2, '17-3': 2, '20-5': 1, '16-4': 2, '18-0': 1, '14-3': 1, '19-4': 1, '15-2': 2, '9-6': 1, '7-2': 1, '16-2': 1, '12-0': 1}"
66,4,"['Videos & Video Game Rental', 'Books, Mags, Music & Video', 'Shopping']",Tempe,jl_2Ui3vC81bIwOCCQZI1w,2.5,"{'19-2': 2, '13-5': 1, '21-2': 2, '18-3': 1, '20-2': 6, '1-5': 9, '2-5': 1, '20-5': 4, '16-3': 1, '18-5': 2, '23-5': 24, '20-3': 4, '17-5': 2, '16-5': 1, '16-4': 3, '20-4': 2, '23-4': 17, '22-3': 4, '18-2': 1, '17-2': 1, '22-5': 15, '22-4': 12, '14-6': 1, '1-6': 3, '22-2': 4, '21-5': 3, '12-5': 1, '19-5': 2, '23-2': 2, '17-3': 4, '0-5': 7, '14-5': 1, '19-3': 1, '22-1': 1, '16-2': 1, '19-4': 2, '17-4': 11, '9-6': 1, '18-4': 7, '0-6': 25}"
67,4,"['Banks & Credit Unions', 'Financial Services', 'Mortgage Brokers', 'Home Services', 'Real Estate']",Phoenix,ejx-rekLkZ2RkNgSejf0pA,2.5,"{'19-0': 1, '12-3': 1, '13-4': 1, '14-6': 1, '13-5': 1, '17-1': 1, '13-3': 1, '16-0': 1, '13-2': 1, '18-0': 1, '15-5': 1, '11-0': 1, '6-5': 1, '13-1': 1}"
68,5,"['Tires', 'Automotive']",Glendale,aX2Js7hZBhBAzc8LeRs55w,4.0,"{'19-0': 1, '12-3': 1, '13-4': 2, '11-4': 2, '14-1': 1, '14-5': 2, '21-0': 1, '8-6': 1, '15-3': 1, '15-4': 1, '10-5': 3, '18-5': 1, '13-5': 1, '11-6': 2, '20-1': 1, '23-4': 1, '19-3': 1, '22-4': 1, '8-5': 1, '18-3': 3, '13-3': 2, '12-5': 1, '16-0': 1, '18-6': 2, '5-3': 2, '9-3': 1, '10-0': 1, '9-4': 2, '14-0': 1, '5-4': 2, '12-6': 1, '9-5': 2, '10-4': 1, '13-0': 3, '18-4': 1, '21-4': 1, '19-2': 1, '11-5': 2, '12-4': 3, '11-2': 3, '11-3': 1, '16-3': 1, '16-6': 1, '19-1': 1, '20-0': 1, '22-3': 1, '13-6': 1, '12-1': 3, '6-2': 1, '8-3': 1, '21-3': 1, '10-6': 2, '11-1': 1, '20-3': 1, '13-2': 2, '16-2': 1, '19-4': 3, '9-6': 2, '11-0': 2, '7-2': 1, '13-1': 1, '12-0': 1}"
69,4,"['Sporting Goods', 'Shopping']",Glendale,5Rtgv0oDqmKkIayIrjEjqg,4.0,"{'7-5': 2, '14-1': 1, '7-0': 1, '21-0': 1, '11-2': 1, '9-3': 1, '11-3': 1, '16-5': 5, '15-4': 1, '21-6': 1, '16-4': 1, '8-5': 1, '9-6': 1, '10-6': 1, '17-6': 1, '13-5': 1, '11-6': 1, '20-4': 1, '13-6': 2, '14-6': 1, '15-6': 2, '12-5': 2, '8-6': 1, '6-6': 1, '14-5': 1, '13-2': 3, '21-5': 1, '10-2': 1, '9-4': 1, '14-0': 1, '19-6': 1, '14-4': 1, '9-5': 3, '8-1': 1, '13-0': 1, '18-4': 1, '10-5': 2}"
70,4,"['Banks & Credit Unions', 'Financial Services']",Scottsdale,Xk41spRMMo2C7Nn8YQIL0g,2.5,"{'12-3': 3, '13-4': 4, '11-4': 2, '13-5': 8, '8-6': 21, '9-3': 3, '6-6': 3, '7-5': 8, '7-1': 2, '9-0': 2, '8-2': 8, '8-4': 10, '18-1': 1, '14-2': 1, '6-5': 3, '11-6': 18, '7-3': 2, '8-0': 5, '8-5': 15, '17-1': 1, '10-2': 5, '12-5': 8, '9-2': 3, '8-3': 9, '14-5': 2, '10-0': 4, '9-4': 9, '11-5': 20, '5-4': 1, '12-6': 15, '9-5': 31, '13-0': 2, '6-1': 3, '13-6': 4, '7-0': 5, '12-4': 4, '11-2': 3, '11-3': 2, '6-4': 1, '9-1': 1, '6-0': 2, '10-6': 42, '11-0': 1, '10-5': 30, '10-1': 7, '10-3': 2, '12-1': 1, '6-2': 1, '10-4': 7, '11-1': 4, '13-2': 2, '7-6': 4, '9-6': 34, '5-1': 1, '7-4': 9, '7-2': 2, '12-0': 2}"
71,54,"['Japanese', 'Restaurants']",Phoenix,0BpMvu5B9fY-KEbOuxLtFQ,3.5,"{'19-0': 1, '12-3': 2, '13-4': 1, '11-4': 3, '13-5': 1, '14-5': 3, '15-3': 2, '17-5': 2, '15-4': 1, '10-5': 2, '18-5': 3, '18-1': 1, '14-2': 2, '16-5': 2, '17-6': 1, '11-6': 1, '20-4': 3, '21-3': 1, '17-2': 1, '19-3': 3, '17-1': 1, '15-6': 1, '12-5': 3, '10-2': 2, '16-0': 1, '18-6': 1, '17-4': 1, '13-3': 2, '14-0': 2, '12-2': 4, '12-6': 3, '21-1': 2, '18-4': 1, '21-4': 1, '16-1': 1, '11-5': 2, '12-4': 2, '11-2': 1, '11-3': 1, '19-6': 3, '16-3': 1, '15-5': 1, '18-2': 2, '10-3': 3, '12-1': 1, '21-5': 1, '19-5': 1, '11-1': 2, '17-3': 2, '13-2': 2, '18-0': 1, '19-4': 2, '14-1': 1, '22-0': 1, '10-6': 1}"
72,4,"['Food', 'Department Stores', 'Grocery', 'Fashion', 'Shopping']",Queen Creek,bIOEv4Gc49SiFhYedmN7aA,4.0,"{'11-3': 1, '8-1': 1, '17-1': 2}"
73,4,[],Scottsdale,Q7Yo02l--O9KMWYYNukY0w,5.0,"{'16-1': 1, '11-4': 2, '14-1': 2, '15-1': 3, '12-4': 2, '11-2': 1, '17-5': 1, '15-4': 5, '13-6': 1, '15-0': 1, '16-6': 2, '15-5': 2, '11-0': 1, '16-5': 1, '13-5': 3, '16-3': 1, '10-1': 1, '17-0': 2, '17-1': 1, '13-3': 1, '15-6': 1, '12-5': 2, '10-2': 1, '11-1': 1, '17-3': 1, '16-0': 2, '13-2': 1, '18-0': 1, '10-0': 1, '14-0': 1, '11-5': 1, '9-5': 1, '12-0': 1}"
74,69,"['Burgers', 'Restaurants']",Scottsdale,jqZKv-7F54guDLalXEjHxg,3.5,"{'13-4': 1, '8-4': 1, '13-5': 1, '1-2': 1, '10-3': 1, '10-5': 1, '2-5': 1, '7-1': 1, '15-4': 1, '15-0': 1, '8-5': 3, '16-2': 1, '9-0': 1, '14-2': 1, '8-2': 3, '16-3': 2, '20-4': 1, '7-3': 3, '18-2': 1, '8-0': 1, '14-6': 2, '10-4': 1, '16-4': 1, '7-2': 1, '9-2': 1, '11-1': 1, '20-6': 1, '14-5': 1, '13-2': 1, '13-3': 1, '10-0': 1, '18-4': 1, '7-0': 1, '15-2': 1, '12-6': 1, '8-1': 3, '17-4': 1, '13-0': 1, '13-1': 1, '7-4': 2}"
75,24,"['Bakeries', 'Food', 'Sandwiches', 'Restaurants']",Phoenix,dzSPa5kkpQIRjMOHvDUF_Q,3.5,"{'19-0': 1, '12-3': 1, '11-4': 1, '12-1': 1, '14-2': 1, '12-4': 1, '10-4': 1, '19-5': 2, '15-4': 1, '19-1': 1, '16-3': 2, '17-4': 1, '20-3': 1, '15-0': 1, '18-1': 1, '19-4': 2, '15-2': 1, '16-4': 1, '18-4': 3, '18-2': 1}"
76,5,"['Department Stores', 'Fashion', 'Shopping']",Scottsdale,SJMjlvbGDUGO9Elpkl4kew,2.0,"{'12-3': 2, '16-1': 1, '13-5': 4, '15-1': 2, '12-4': 1, '11-2': 1, '17-5': 2, '10-5': 4, '16-5': 4, '15-0': 1, '11-0': 1, '12-6': 2, '15-5': 4, '14-2': 1, '16-4': 2, '17-6': 1, '11-6': 2, '20-1': 2, '10-1': 1, '16-3': 2, '13-6': 2, '9-6': 1, '10-3': 1, '14-6': 1, '12-1': 1, '10-6': 3, '16-6': 2, '15-6': 2, '12-5': 3, '8-6': 1, '20-2': 1, '20-3': 2, '14-5': 3, '18-0': 1, '21-3': 2, '18-4': 2, '11-5': 2, '15-2': 2, '14-4': 2, '17-2': 1, '13-0': 1, '13-1': 2, '17-0': 1}"
77,8,"['Active Life', 'Dog Parks', 'Parks']",Tempe,oD3K3aT52uNdLaYmGnRV8A,2.5,"{'19-0': 2, '13-5': 1, '15-1': 1, '16-1': 2, '15-3': 1, '20-2': 4, '21-6': 2, '18-5': 2, '17-0': 2, '16-5': 1, '17-6': 8, '20-1': 3, '21-3': 3, '17-4': 7, '20-3': 3, '18-3': 2, '20-4': 3, '10-3': 1, '20-6': 1, '18-6': 7, '22-5': 3, '13-3': 3, '17-2': 9, '19-6': 3, '18-4': 8, '19-2': 2, '21-2': 3, '17-1': 3, '11-2': 1, '14-3': 1, '16-3': 4, '16-6': 3, '19-1': 7, '20-0': 2, '18-2': 4, '21-5': 2, '19-5': 5, '17-5': 6, '17-3': 7, '20-5': 4, '16-4': 3, '19-3': 1, '18-0': 7, '19-4': 11, '15-2': 1, '16-2': 4, '18-1': 8}"
78,8,"['Hair Salons', 'Beauty & Spas']",Laveen,rftGOyvbSAMOBTJWGhTLgA,4.0,"{'13-4': 1, '13-5': 1, '15-3': 1, '10-5': 1, '18-5': 1, '16-0': 1, '17-0': 2, '14-5': 1, '13-6': 1, '14-6': 1, '10-2': 1, '12-5': 1, '11-1': 1, '20-3': 1, '18-6': 1, '13-3': 1, '13-1': 1, '11-5': 2, '14-3': 1, '13-0': 2, '18-4': 1, '9-4': 1}"
79,13,"['American (Traditional)', 'Fast Food', 'Restaurants']",Scottsdale,kIco4kv-FHT6QqdkDQ2cow,3.5,"{'12-3': 3, '16-1': 1, '11-4': 1, '18-3': 2, '11-2': 1, '11-3': 1, '21-4': 1, '17-5': 2, '19-2': 2, '16-4': 1, '18-5': 5, '21-6': 1, '16-5': 2, '17-6': 2, '11-6': 1, '20-1': 1, '16-3': 1, '18-2': 2, '14-6': 2, '12-4': 1, '13-0': 2, '21-5': 1, '12-5': 2, '19-5': 1, '20-2': 1, '17-3': 4, '10-6': 1, '14-5': 1, '19-3': 1, '10-2': 1, '17-1': 3, '19-4': 1, '17-2': 1, '8-1': 1, '18-6': 1, '18-4': 3, '19-1': 1}"
80,9,"['Shopping', 'Guns & Ammo']",Chandler,YXQzFolTvipDSpTlUTd6Eg,2.5,"{'13-5': 2, '15-1': 1, '16-3': 1, '10-3': 1, '12-1': 1, '16-0': 1, '14-5': 1, '18-5': 2, '7-6': 1, '21-1': 1, '11-6': 1, '18-4': 1}"
81,22,"['Dive Bars', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Chandler,2qbajPD8M7PJlWWaHSRR5Q,3.5,"{'12-3': 1, '11-4': 2, '13-5': 1, '15-1': 1, '21-0': 1, '8-6': 1, '9-3': 2, '17-2': 2, '15-4': 1, '10-5': 1, '18-5': 1, '8-4': 2, '20-3': 1, '16-5': 3, '11-6': 1, '20-4': 1, '8-0': 1, '18-0': 1, '12-5': 1, '16-0': 1, '18-6': 2, '17-4': 1, '13-3': 2, '10-0': 1, '9-4': 2, '14-0': 1, '12-2': 1, '12-6': 2, '9-5': 1, '8-1': 1, '19-3': 1, '18-4': 2, '19-2': 1, '11-5': 2, '12-4': 1, '11-2': 3, '11-3': 4, '6-4': 1, '9-1': 1, '16-3': 1, '14-4': 2, '15-5': 1, '11-0': 2, '18-2': 1, '13-6': 1, '12-1': 2, '8-3': 3, '11-1': 1, '17-3': 4, '20-5': 1, '13-0': 2, '13-2': 1, '7-6': 1, '16-2': 1, '10-6': 1}"
82,3,"['Landmarks & Historical Buildings', 'Public Services & Government']",Phoenix,j559p_Yelp12W2W_gTvDaA,2.5,"{'12-3': 1, '19-2': 1, '11-4': 1, '13-5': 1, '15-1': 1, '12-2': 2, '11-3': 1, '21-1': 1, '14-3': 1, '16-2': 1, '14-6': 1}"
83,3,"['Food', 'Grocery']",Phoenix,tieXOBZlj01Hk_CR_sl0pg,3.5,"{'21-4': 1, '19-5': 1, '19-4': 3}"
84,3,"['Skin Care', 'Hair Salons', 'Hair Removal', 'Beauty & Spas']",Phoenix,_0Eql3UB3K5-6q4IHNBbWA,4.0,"{'12-3': 1, '11-1': 1, '13-0': 1, '11-0': 1, '15-2': 2}"
85,10,"['Doctors', 'Health & Medical', 'Family Practice']",Phoenix,I98ESrTemwkaVIrN_USx4A,4.5,"{'20-0': 2, '23-5': 1, '22-1': 1, '17-0': 1, '19-4': 1, '11-2': 1}"
86,15,"['Food', 'Breweries']",Phoenix,1XiG4o4edRcoBcIrP209yg,3.5,"{'19-0': 1, '16-1': 1, '13-5': 1, '12-4': 1, '11-2': 1, '11-3': 2, '15-4': 1, '15-0': 1, '17-0': 2, '15-5': 1, '14-2': 1, '14-1': 3, '11-6': 1, '16-3': 4, '17-2': 2, '12-1': 1, '18-3': 1, '18-0': 1, '15-6': 1, '12-5': 4, '17-5': 1, '16-0': 1, '14-5': 3, '13-3': 2, '12-2': 3, '13-1': 1, '12-0': 1}"
